ano link
2010 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/decreto/d7264.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4276.htm
2009 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/decreto/d7059.htm
2004 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/decreto/d5017.htm
2007 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/decreto/d6178.htm
2014 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/decreto/d8182.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9416.htm
2001 http://www.planalto.gov.br/ccivil_03/decreto/2001/d3805.htm
2010 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/decreto/d7124.htm
2001 http://www.planalto.gov.br/ccivil_03/decreto/2001/d3941.htm
2007 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/decreto/d6252.htm
2014 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/decreto/d8193.htm
2006 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/decreto/d5806.htm
2019 http://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d10007.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4240.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4492.htm
2005 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2005/decreto/d5461.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9554.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4153.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9389.htm
2013 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2013/decreto/d8053.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4256.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9608.htm
2003 http://www.planalto.gov.br/ccivil_03/decreto/2003/d4715.htm
2010 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/decreto/d7263.htm
2015 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/decreto/d8504.htm
2003 http://www.planalto.gov.br/ccivil_03/decreto/2003/d4573.htm
2016 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/d8838.htm
2008 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/decreto/d6611.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4398.htm
2000 http://www.planalto.gov.br/ccivil_03/decreto/d3683.htm
2008 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/decreto/d6584.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4384.htm
2019 http://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d9726.htm
2017 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/decreto/d9176.htm
2004 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/decreto/d5272.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4086.htm
2012 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2012/decreto/d7788.htm
2010 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/decreto/d7325.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9544.htm
2000 http://www.planalto.gov.br/ccivil_03/decreto/d3453.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9638.htm
2013 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2013/decreto/d7982.htm
2017 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/decreto/d9166.htm
2006 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/decreto/d5808.htm
2017 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/decreto/d9097.htm
2001 http://www.planalto.gov.br/ccivil_03/decreto/2001/d3886.htm
2001 http://www.planalto.gov.br/ccivil_03/decreto/2001/d3731.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4311.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4216.htm
2016 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/d8816.htm
2006 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/decreto/d5819.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9473.htm
2008 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/decreto/d6711.htm
2017 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/decreto/d9174.htm
2001 http://www.planalto.gov.br/ccivil_03/decreto/2001/d3915.htm
2008 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/decreto/d6627.htm
2007 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/decreto/d6241.htm
2016 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/d8827.htm
2010 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/decreto/d7101.htm
2019 http://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d10004.htm
2007 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/decreto/d6031.htm
2009 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/decreto/d6789.htm
2005 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2005/decreto/d5601.htm
2019 http://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d10151.htm
2015 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/decreto/d8462.htm
2012 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2012/decreto/d7811.htm
2010 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/decreto/d7112.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9327.htm
2007 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/decreto/d6127.htm
2016 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/d8729.htm
2019 http://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d9887.htm
2001 http://www.planalto.gov.br/ccivil_03/decreto/2001/d3759.htm
2010 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/decreto/d7233.htm
2014 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/decreto/d8239.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4249.htm
2009 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/decreto/d6745.htm
2008 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/decreto/d6471.htm
2015 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/decreto/d8525.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9512.htm
2006 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/decreto/d5727.htm
2004 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/decreto/d5169.htm
2003 http://www.planalto.gov.br/ccivil_03/decreto/2003/d4893.htm
2014 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/decreto/d8327.htm
2007 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/decreto/d6131.htm
2005 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2005/decreto/d5454.htm
2004 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/decreto/d4996.htm
2001 http://www.planalto.gov.br/ccivil_03/decreto/2001/d3910.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4438.htm
2009 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/decreto/d6964.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4104.htm
2017 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/decreto/d9083.htm
2019 http://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d9750.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9453.htm
2019 http://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d9896.htm
2009 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/decreto/d7058.htm
2001 http://www.planalto.gov.br/ccivil_03/decreto/2001/d3729.htm
2005 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2005/decreto/d5530.htm
2005 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2005/decreto/d5624.htm
2001 http://www.planalto.gov.br/ccivil_03/decreto/2001/d4035.htm
2011 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2011/decreto/d7661.htm
2013 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2013/decreto/d7934.htm
2010 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/decreto/d7176.htm
2003 http://www.planalto.gov.br/ccivil_03/decreto/2003/d4869.htm
2005 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2005/decreto/d5576.htm
2004 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/decreto/d5258.htm
2019 http://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d9841.htm
2016 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/d8800.htm
2001 http://www.planalto.gov.br/ccivil_03/decreto/2001/d3798.htm
2000 http://www.planalto.gov.br/ccivil_03/decreto/d3595.htm
2008 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/decreto/d6456.htm
2017 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/decreto/d8957.htm
2012 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2012/decreto/d7766.htm
2017 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/decreto/d9158.htm
2004 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/decreto/d5050.htm
2004 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/decreto/d5310.htm
2017 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/decreto/d8976.htm
2017 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/decreto/d9093.htm
2010 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/decreto/d7276.htm
2019 http://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d9700.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9521.htm
2017 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/decreto/d9084.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4189.htm
2010 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/decreto/d7150.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4071.htm
2012 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2012/decreto/d7681.htm
2003 http://www.planalto.gov.br/ccivil_03/decreto/2003/d4875.htm
2019 http://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d9935.htm
2008 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/decreto/d6536.htm
2015 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/decreto/d8600.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4558.htm
2000 http://www.planalto.gov.br/ccivil_03/decreto/d3532.htm
2006 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/decreto/d5850.htm
2007 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/decreto/d6185.htm
2006 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/decreto/d5846.htm
2007 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/decreto/d6056.htm
2016 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/d8825.htm
2008 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/decreto/d6668.htm
2000 http://www.planalto.gov.br/ccivil_03/decreto/d3616.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4316.htm
2017 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/decreto/d9082.htm
2011 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2011/decreto/d7433.htm
2006 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/decreto/d5814.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9510.htm
2006 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/decreto/d5716.htm
2011 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2011/decreto/d7431.htm
2001 http://www.planalto.gov.br/ccivil_03/decreto/2001/d4065.htm
2013 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2013/decreto/d7900.htm
2000 http://www.planalto.gov.br/ccivil_03/decreto/d3487.htm
2006 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/decreto/d5927.htm
2013 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2013/decreto/d7908.htm
2005 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2005/decreto/d5366.htm
2003 http://www.planalto.gov.br/ccivil_03/decreto/2003/d4930.htm
2000 http://www.planalto.gov.br/ccivil_03/decreto/d3655.htm
2005 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2005/decreto/d5508.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9566.htm
2012 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2012/decreto/d7755.htm
2001 http://www.planalto.gov.br/ccivil_03/decreto/2001/d3891.htm
2015 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/decreto/d8549.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9471.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9372.htm
2003 http://www.planalto.gov.br/ccivil_03/decreto/2003/d4565.htm
2006 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/decreto/d6004.htm
2004 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/decreto/d5237.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4383.htm
2010 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/decreto/d7281.htm
2001 http://www.planalto.gov.br/ccivil_03/decreto/2001/d3788.htm
2009 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/decreto/d6986.htm
2007 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/decreto/d6338.htm
2000 http://www.planalto.gov.br/ccivil_03/decreto/d3653.htm
2006 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/decreto/d5709.htm
2006 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/decreto/d5803.htm
2013 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2013/decreto/d8004.htm
2011 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2011/decreto/d7425.htm
2001 http://www.planalto.gov.br/ccivil_03/decreto/2001/d3909.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9387.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9383.htm
2004 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/decreto/d5088.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9513.htm
2006 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/decreto/d5856.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9602.htm
2007 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/decreto/d6307.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4241.htm
2017 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/decreto/d9041.htm
2019 http://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d9878.htm
2010 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/decreto/d7218.htm
2007 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/decreto/d6201.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4078.htm
2004 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/decreto/d5019.htm
2004 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/decreto/d5070.htm
2001 http://www.planalto.gov.br/ccivil_03/decreto/2001/d3842.htm
2016 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/d8767.htm
2015 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/decreto/d8530.htm
2014 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/decreto/d8205.htm
2000 http://www.planalto.gov.br/ccivil_03/decreto/d3485.htm
2012 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2012/decreto/d7710.htm
2008 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/decreto/d6505.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9531.htm
2015 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/decreto/d8630.htm
2019 http://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d9967.htm
2003 http://www.planalto.gov.br/ccivil_03/decreto/2003/d4829.htm
2005 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2005/decreto/d5427.htm
2005 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2005/decreto/d5611.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9541.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9447.htm
2006 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/decreto/d5810.htm
2015 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/decreto/d8439.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9551.htm
2009 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/decreto/d7047.htm
2001 http://www.planalto.gov.br/ccivil_03/decreto/2001/d3758.htm
2000 http://www.planalto.gov.br/ccivil_03/decreto/d3690.htm
2006 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/decreto/d5900.htm
2019 http://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d10091.htm
2014 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/decreto/d8337.htm
2017 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/decreto/d9023.htm
2017 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/decreto/d9123.htm
2007 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/decreto/d6109.htm
2003 http://www.planalto.gov.br/ccivil_03/decreto/2003/d4937.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9359.htm
2004 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/decreto/d5046.htm
2004 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/decreto/d5251.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4353.htm
2004 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/decreto/d5117.htm
2016 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/d8655.htm
2001 http://www.planalto.gov.br/ccivil_03/decreto/2001/d3766.htm
2016 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/d8706.htm
2000 http://www.planalto.gov.br/ccivil_03/decreto/d3333.htm
2016 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/d8820.htm
2005 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2005/decreto/d5654.htm
2008 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/decreto/d6444.htm
2017 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/decreto/d9206.htm
2008 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/decreto/d6624.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9503.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9585.htm
2004 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/decreto/d5002.htm
2009 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/decreto/d6924.htm
2014 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/decreto/d8361.htm
2006 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/decreto/d5767.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9388.htm
2008 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/decreto/d6381.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9496.htm
2004 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/decreto/d5308.htm
2004 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2004/decreto/d5325.htm
2011 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2011/decreto/d7562.htm
2007 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/decreto/d6009.htm
2013 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2013/decreto/d7943.htm
2005 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2005/decreto/d5425.htm
2000 http://www.planalto.gov.br/ccivil_03/decreto/d3691.htm
2019 http://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d10090.htm
2012 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2012/decreto/d7833.htm
2010 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/decreto/d7380.htm
2019 http://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d9824.htm
2001 http://www.planalto.gov.br/ccivil_03/decreto/2001/d3870.htm
2008 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/decreto/d6701.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4423.htm
2000 http://www.planalto.gov.br/ccivil_03/decreto/d3685.htm
2000 http://www.planalto.gov.br/ccivil_03/decreto/d3533.htm
2016 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/d8720.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9358.htm
2014 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/decreto/d8353.htm
2017 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/decreto/d9165.htm
2009 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/decreto/d7004.htm
2001 http://www.planalto.gov.br/ccivil_03/decreto/2001/d3745.htm
2009 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/decreto/d6865.htm
2007 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/decreto/d6016.htm
2017 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/decreto/d9111.htm
2016 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2016/decreto/d8916.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4165.htm
2010 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/decreto/d7088.htm
2015 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/decreto/d8625.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9624.htm
2019 http://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d9999.htm
2014 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/decreto/d8305.htm
2011 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2011/decreto/d7647.htm
2001 http://www.planalto.gov.br/ccivil_03/decreto/2001/d4007.htm
2014 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/decreto/d8332.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4324.htm
2010 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/decreto/d7162.htm
2019 http://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d9753.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9354.htm
2010 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/decreto/d7161.htm
2007 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/decreto/d6105.htm
2007 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/decreto/d6121.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9553.htm
2000 http://www.planalto.gov.br/ccivil_03/decreto/d3554.htm
2008 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/decreto/d6357.htm
2007 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/decreto/d6224.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9347.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9592.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9522.htm
2009 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/decreto/d6857.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4554.htm
2007 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/decreto/d6084.htm
2010 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2010/decreto/d7254.htm
2008 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/decreto/d6542.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9573.htm
2006 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/decreto/d5682.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4375.htm
2014 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/decreto/d8309.htm
2005 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2005/decreto/d5559.htm
2019 http://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d10061.htm
2017 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/decreto/d9247.htm
2019 http://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d10082.htm
2014 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2014/decreto/d8300.htm
2013 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2013/decreto/d8064.htm
2013 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2013/decreto/d7954.htm
2008 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/decreto/d6511.htm
2019 http://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d9801.htm
2009 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2009/decreto/d6954.htm
2013 http://www.planalto.gov.br/ccivil_03/_ato2011-2014/2013/decreto/d7937.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4501.htm
2000 http://www.planalto.gov.br/ccivil_03/decreto/d3479.htm
2006 http://www.planalto.gov.br/ccivil_03/_ato2004-2006/2006/decreto/d5921.htm
2019 http://www.planalto.gov.br/ccivil_03/_ato2019-2022/2019/decreto/d10048.htm
2015 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2015/decreto/d8547.htm
2018 http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2018/decreto/d9368.htm
2008 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2008/decreto/d6666.htm
2002 http://www.planalto.gov.br/ccivil_03/decreto/2002/d4480.htm
2007 http://www.planalto.gov.br/ccivil_03/_ato2007-2010/2007/decreto/d6294.htm
